源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,mem_id,site,sid,this_login,last_login,ip,info,on_line,来源库,来源表,ODS表名,同步时间
1584729,2019-08-05,1584729,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,104.198.124.211,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:26Z
1585237,2019-08-05,1585237,0,,2019-08-05T13:59:35Z,2019-07-25 12:40:52,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:26Z
1585358,2019-08-05,1585358,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:26Z
1585599,2019-08-05,1585599,0,,2019-08-05T13:59:35Z,2019-07-16 02:16:16,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:26Z
1585836,2019-08-05,1585836,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,175.98.118.198,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:26Z
1585965,2019-08-05,1585965,0,,2019-08-05T13:59:35Z,2019-07-29 16:35:10,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:26Z
1586028,2019-08-05,1586028,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,175.98.118.204,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:26Z
1586281,2019-08-05,1586281,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,103.67.205.144,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:26Z
1586641,2019-08-05,1586641,0,,2019-08-05T13:59:35Z,2019-05-15 01:06:42,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:26Z
158762,2019-08-05,158762,0,,2019-08-05T13:59:35Z,2019-07-21 11:41:05,202.60.228.131,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:53:25Z
1588007,2019-08-05,1588007,0,,2019-08-05T13:59:35Z,2019-07-09 23:03:35,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:26Z
1588250,2019-08-05,1588250,0,,2019-08-05T13:59:35Z,2019-07-06 21:18:47,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:26Z
1588464,2019-08-05,1588464,0,,2019-08-05T13:59:35Z,2019-06-30 22:37:59,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:26Z
1588818,2019-08-05,1588818,0,,2019-08-05T13:59:35Z,2019-01-14 02:01:01,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:26Z
1588982,2019-08-05,1588982,0,,2019-08-05T13:59:35Z,2019-08-01 18:22:59,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:26Z
1589214,2019-08-05,1589214,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:26Z
1589573,2019-08-05,1589573,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:26Z
158961,2019-08-05,158961,0,,2019-08-05T13:59:35Z,2019-07-05 11:47:45,125.252.102.57,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:53:25Z
1590255,2019-08-05,1590255,0,,2019-08-05T13:59:35Z,2019-03-04 11:03:05,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:26Z
1590449,2019-08-05,1590449,0,,2019-08-05T13:59:35Z,2019-07-08 08:49:08,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:26Z
1591046,2019-08-05,1591046,0,,2019-08-05T13:59:35Z,2019-07-09 19:29:49,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:26Z
1591375,2019-08-05,1591375,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:26Z
1592058,2019-08-05,1592058,0,,2019-08-05T13:59:35Z,2019-04-23 17:29:15,103.67.205.45,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:26Z
1592194,2019-08-05,1592194,0,,2019-08-05T13:59:35Z,2019-06-19 10:59:31,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:26Z
1592686,2019-08-05,1592686,0,,2019-08-05T13:59:35Z,2019-06-05 21:43:37,118.107.177.208,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1592692,2019-08-05,1592692,0,,2019-08-05T13:59:35Z,2019-08-01 10:57:49,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1592769,2019-08-05,1592769,0,,2019-08-05T13:59:35Z,2019-07-15 15:00:20,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1593192,2019-08-05,1593192,0,,2019-08-05T13:59:35Z,2019-06-18 02:50:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1593254,2019-08-05,1593254,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1593318,2019-08-05,1593318,0,,2019-08-05T13:59:35Z,2019-05-10 00:57:18,119.81.162.133,,1,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1593366,2019-08-05,1593366,0,,2019-08-05T13:59:35Z,2019-04-08 12:03:47,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1594206,2019-08-05,1594206,0,,2019-08-05T13:59:35Z,2019-07-17 21:17:50,118.107.177.208,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1594244,2019-08-05,1594244,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1594830,2019-08-05,1594830,0,,2019-08-05T13:59:35Z,2019-02-11 11:04:03,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1595242,2019-08-05,1595242,0,,2019-08-05T13:59:35Z,2019-05-17 23:00:58,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1595280,2019-08-05,1595280,0,,2019-08-05T13:59:35Z,2019-08-01 23:18:09,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1596617,2019-08-05,1596617,0,,2019-08-05T13:59:35Z,2019-04-28 17:13:13,103.67.207.174,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1597427,2019-08-05,1597427,0,,2019-08-05T13:59:35Z,2019-07-12 07:28:26,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1599959,2019-08-05,1599959,0,,2019-08-05T13:59:35Z,2019-01-28 12:05:25,54.95.58.7,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1600807,2019-08-05,1600807,0,,2019-08-05T13:59:35Z,2018-12-19 12:01:01,13.250.126.119,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1602042,2019-08-05,1602042,0,,2019-08-05T13:59:35Z,2018-12-17 00:01:01,54.95.58.7,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
160229,2019-08-05,160229,0,,2019-08-05T13:59:35Z,2019-05-15 15:24:55,180.178.60.218,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:53:25Z
1602390,2019-08-05,1602390,0,,2019-08-05T13:59:35Z,2019-06-03 19:40:18,103.67.207.174,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1602985,2019-08-05,1602985,0,,2019-08-05T13:59:35Z,2019-05-22 18:31:48,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1603266,2019-08-05,1603266,0,,2019-08-05T13:59:35Z,2019-05-04 05:23:56,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1606070,2019-08-05,1606070,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,175.98.118.196,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1606180,2019-08-05,1606180,0,,2019-08-05T13:59:35Z,2019-04-08 12:03:47,103.206.123.90,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
160662,2019-08-05,160662,0,,2019-08-05T13:59:35Z,2019-05-06 23:33:29,125.252.102.57,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:53:25Z
1606741,2019-08-05,1606741,0,,2019-08-05T13:59:35Z,2019-06-26 16:20:12,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
160676,2019-08-05,160676,0,,2019-08-05T13:59:35Z,2019-04-22 00:23:21,125.252.102.57,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:53:25Z
1607366,2019-08-05,1607366,0,,2019-08-05T13:59:35Z,2019-04-23 06:17:06,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1608821,2019-08-05,1608821,0,,2019-08-05T13:59:35Z,2019-06-22 06:35:26,54.95.58.7,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1609588,2019-08-05,1609588,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,203.174.48.211,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1610362,2019-08-05,1610362,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,54.95.58.7,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1610627,2019-08-05,1610627,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1610982,2019-08-05,1610982,0,,2019-08-05T13:59:35Z,2019-05-22 10:52:55,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1611001,2019-08-05,1611001,0,,2019-08-05T13:59:35Z,2019-07-01 03:47:17,119.81.162.133,,1,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1611036,2019-08-05,1611036,0,,2019-08-05T13:59:35Z,2019-08-02 05:43:30,119.81.162.133,,1,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1611138,2019-08-05,1611138,0,,2019-08-05T13:59:35Z,2019-05-28 21:47:45,54.95.58.7,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1611165,2019-08-05,1611165,0,,2019-08-05T13:59:35Z,2019-03-04 11:03:05,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1611347,2019-08-05,1611347,0,,2019-08-05T13:59:35Z,2019-04-25 22:10:50,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1611592,2019-08-05,1611592,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,13.250.126.119,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1611848,2019-08-05,1611848,0,,2019-08-05T13:59:35Z,2019-06-08 07:46:25,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1611857,2019-08-05,1611857,0,,2019-08-05T13:59:35Z,2019-07-06 17:37:02,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1611959,2019-08-05,1611959,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1612489,2019-08-05,1612489,0,,2019-08-05T13:59:35Z,2019-06-30 21:09:41,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1612507,2019-08-05,1612507,0,,2019-08-05T13:59:35Z,2019-04-15 12:08:10,54.95.58.7,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1612518,2019-08-05,1612518,0,,2019-08-05T13:59:35Z,2019-04-15 12:08:10,54.92.96.113,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1613117,2019-08-05,1613117,0,,2019-08-05T13:59:35Z,2019-07-05 14:45:19,119.81.162.133,,1,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1613213,2019-08-05,1613213,0,,2019-08-05T13:59:35Z,2019-07-22 20:02:16,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1613737,2019-08-05,1613737,0,,2019-08-05T13:59:35Z,2019-07-30 15:03:48,52.199.191.204,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1614217,2019-08-05,1614217,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1614475,2019-08-05,1614475,0,,2019-08-05T13:59:35Z,2019-08-02 01:58:24,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1614710,2019-08-05,1614710,0,,2019-08-05T13:59:35Z,2019-04-01 10:04:02,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1614802,2019-08-05,1614802,0,,2019-08-05T13:59:35Z,2019-04-25 22:23:53,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1614840,2019-08-05,1614840,0,,2019-08-05T13:59:35Z,2019-02-04 12:03:19,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1615349,2019-08-05,1615349,0,,2019-08-05T13:59:35Z,2019-07-05 21:38:45,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1615763,2019-08-05,1615763,0,,2019-08-05T13:59:35Z,2019-07-02 04:51:32,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1615833,2019-08-05,1615833,0,,2019-08-05T13:59:35Z,2019-04-18 06:01:59,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1616284,2019-08-05,1616284,0,,2019-08-05T13:59:35Z,2019-05-23 12:30:55,202.60.228.131,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1616487,2019-08-05,1616487,0,,2019-08-05T13:59:35Z,2019-07-01 22:19:36,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1616502,2019-08-05,1616502,0,,2019-08-05T13:59:35Z,2019-01-02 13:01:01,13.250.126.119,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1617008,2019-08-05,1617008,0,,2019-08-05T13:59:35Z,2019-07-25 18:26:27,13.250.126.119,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1617834,2019-08-05,1617834,0,,2019-08-05T13:59:35Z,2019-06-20 01:10:57,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1618262,2019-08-05,1618262,0,,2019-08-05T13:59:35Z,2019-05-31 18:55:21,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1618809,2019-08-05,1618809,0,,2019-08-05T13:59:35Z,2019-06-19 09:07:16,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1618993,2019-08-05,1618993,0,,2019-08-05T13:59:35Z,2019-06-08 05:12:44,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1619059,2019-08-05,1619059,0,,2019-08-05T13:59:35Z,2019-07-08 07:30:23,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1619143,2019-08-05,1619143,0,,2019-08-05T13:59:35Z,2019-05-25 21:06:37,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1619264,2019-08-05,1619264,0,,2019-08-05T13:59:35Z,2019-03-11 12:02:14,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1619356,2019-08-05,1619356,0,,2019-08-05T13:59:35Z,2019-01-28 12:05:25,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1619394,2019-08-05,1619394,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1619534,2019-08-05,1619534,0,,2019-08-05T13:59:35Z,2019-05-30 14:34:56,203.174.48.211,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1619754,2019-08-05,1619754,0,,2019-08-05T13:59:35Z,2019-04-27 20:29:25,103.67.205.44,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1619810,2019-08-05,1619810,0,,2019-08-05T13:59:35Z,2019-06-19 09:02:44,119.81.162.133,,1,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1619827,2019-08-05,1619827,0,,2019-08-05T13:59:35Z,2019-05-10 01:05:52,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1619838,2019-08-05,1619838,0,,2019-08-05T13:59:35Z,2019-07-07 05:05:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1620121,2019-08-05,1620121,0,,2019-08-05T13:59:35Z,2019-05-25 22:46:07,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1620135,2019-08-05,1620135,0,,2019-08-05T13:59:35Z,2019-04-30 15:12:10,52.74.121.198,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1620189,2019-08-05,1620189,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1620464,2019-08-05,1620464,0,,2019-08-05T13:59:35Z,2019-07-19 14:39:09,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1620604,2019-08-05,1620604,0,,2019-08-05T13:59:35Z,2019-06-11 11:52:56,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1620736,2019-08-05,1620736,0,,2019-08-05T13:59:35Z,2019-05-12 19:27:41,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1620813,2019-08-05,1620813,0,,2019-08-05T13:59:35Z,2019-01-28 12:05:25,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1620879,2019-08-05,1620879,0,,2019-08-05T13:59:35Z,2019-07-15 11:11:44,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1620887,2019-08-05,1620887,0,,2019-08-05T13:59:35Z,2019-05-05 17:29:55,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1621531,2019-08-05,1621531,0,,2019-08-05T13:59:35Z,2019-08-01 07:53:37,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1621602,2019-08-05,1621602,0,,2019-08-05T13:59:35Z,2019-07-31 03:41:15,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1622037,2019-08-05,1622037,0,,2019-08-05T13:59:35Z,2019-07-12 23:17:08,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1622248,2019-08-05,1622248,0,,2019-08-05T13:59:35Z,2019-06-24 23:38:38,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1622545,2019-08-05,1622545,0,,2019-08-05T13:59:35Z,2019-06-11 12:50:16,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1622894,2019-08-05,1622894,0,,2019-08-05T13:59:35Z,2019-05-28 14:31:11,202.60.228.131,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1623340,2019-08-05,1623340,0,,2019-08-05T13:59:35Z,2019-05-31 10:43:26,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1624118,2019-08-05,1624118,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1624591,2019-08-05,1624591,0,,2019-08-05T13:59:35Z,2019-04-08 12:03:47,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1624657,2019-08-05,1624657,0,,2019-08-05T13:59:35Z,2019-04-21 08:27:23,103.67.207.188,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1624752,2019-08-05,1624752,0,,2019-08-05T13:59:35Z,2019-06-07 13:58:40,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1625253,2019-08-05,1625253,0,,2019-08-05T13:59:35Z,2019-06-27 20:48:28,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1625613,2019-08-05,1625613,0,,2019-08-05T13:59:35Z,2019-04-01 10:04:02,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1625693,2019-08-05,1625693,0,,2019-08-05T13:59:35Z,2019-07-24 09:46:05,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1625827,2019-08-05,1625827,0,,2019-08-05T13:59:35Z,2019-07-15 00:33:59,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1625901,2019-08-05,1625901,0,,2019-08-05T13:59:35Z,2019-04-23 00:59:08,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1626734,2019-08-05,1626734,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,203.174.48.211,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1627008,2019-08-05,1627008,0,,2019-08-05T13:59:35Z,2019-06-17 22:51:00,119.81.162.133,,1,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1627076,2019-08-05,1627076,0,,2019-08-05T13:59:35Z,2019-05-03 01:11:04,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1627209,2019-08-05,1627209,0,,2019-08-05T13:59:35Z,2019-08-01 23:14:51,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1627694,2019-08-05,1627694,0,,2019-08-05T13:59:35Z,2019-02-04 12:03:19,203.174.48.211,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1628021,2019-08-05,1628021,0,,2019-08-05T13:59:35Z,2019-07-17 12:34:52,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1628068,2019-08-05,1628068,0,,2019-08-05T13:59:35Z,2019-06-17 07:32:21,52.68.154.164,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1628400,2019-08-05,1628400,0,,2019-08-05T13:59:35Z,2019-07-08 00:14:04,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1628733,2019-08-05,1628733,0,,2019-08-05T13:59:35Z,2019-04-18 16:36:35,118.107.177.208,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1628863,2019-08-05,1628863,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1629239,2019-08-05,1629239,0,,2019-08-05T13:59:35Z,2019-06-30 23:02:38,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1629444,2019-08-05,1629444,0,,2019-08-05T13:59:35Z,2019-06-18 12:25:36,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1629859,2019-08-05,1629859,0,,2019-08-05T13:59:35Z,2019-05-31 23:38:44,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1630308,2019-08-05,1630308,0,,2019-08-05T13:59:35Z,2019-07-02 21:34:23,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1630781,2019-08-05,1630781,0,,2019-08-05T13:59:35Z,2019-04-29 03:22:45,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1632126,2019-08-05,1632126,0,,2019-08-05T13:59:35Z,2019-06-26 04:10:03,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1632603,2019-08-05,1632603,0,,2019-08-05T13:59:35Z,2018-12-24 12:01:52,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1633019,2019-08-05,1633019,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,175.98.118.203,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1633086,2019-08-05,1633086,0,,2019-08-05T13:59:35Z,2019-07-06 06:29:03,119.81.162.133,,1,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1633515,2019-08-05,1633515,0,,2019-08-05T13:59:35Z,2019-06-16 17:25:53,54.95.58.7,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1633976,2019-08-05,1633976,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,203.174.48.211,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1634539,2019-08-05,1634539,0,,2019-08-05T13:59:35Z,2019-06-09 16:43:43,118.107.177.208,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1635258,2019-08-05,1635258,0,,2019-08-05T13:59:35Z,2019-02-11 11:04:03,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1635838,2019-08-05,1635838,0,,2019-08-05T13:59:35Z,2019-02-25 11:36:26,54.95.58.7,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1635846,2019-08-05,1635846,0,,2019-08-05T13:59:35Z,2019-06-08 08:46:55,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1635859,2019-08-05,1635859,0,,2019-08-05T13:59:35Z,2019-04-25 23:07:27,103.67.207.176,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1636128,2019-08-05,1636128,0,,2019-08-05T13:59:35Z,2019-06-07 03:29:38,54.249.132.152,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1637345,2019-08-05,1637345,0,,2019-08-05T13:59:35Z,2019-05-06 19:10:32,103.67.207.189,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1637387,2019-08-05,1637387,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1637510,2019-08-05,1637510,0,,2019-08-05T13:59:35Z,2019-06-13 14:03:11,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
