__source_pk,dt,id,action,agent_id,mid,code,round_id,transId,wallet_id,iom_id,requestDate,money,balance,type,status,isFinish,remark,source_db,source_table,ods_table_name,sync_time
198880,2021-11-06,198880,bet,0,30546795,5009,6383,61864ae9d5920d6ea0cad19d,1242683874,0,2021-11-06 17:29:14,-1.0000,42.6700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
198894,2021-11-06,198894,settle,0,30546795,5009,6394,61864b3dd5920d6ea0cad1b6,1242685102,0,2021-11-06 17:30:38,16.0000,34.6700,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
198905,2021-11-06,198905,bet,0,30546795,5009,6401,61864b91d5920d6ea0cad1c8,1242686507,0,2021-11-06 17:32:02,-1.0000,49.0700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
198911,2021-11-06,198911,settle,0,30546795,5009,6405,61864bb0d5920d6ea0cad1d2,1242686986,0,2021-11-06 17:32:33,4.2000,44.4700,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
198926,2021-11-06,198926,bet,0,30546795,5009,6417,61864c02d5920d6ea0cad1ed,1242688168,0,2021-11-06 17:33:55,-1.0000,45.4700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
198932,2021-11-06,198932,bet,0,30546795,5009,6421,61864c21d5920d6ea0cad1f7,1242688687,0,2021-11-06 17:34:26,-1.0000,42.6700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
198939,2021-11-06,198939,settle,0,30546795,5009,6425,61864c3ad5920d6ea0cad202,1242689018,0,2021-11-06 17:34:51,0.2000,40.2700,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
198947,2021-11-06,198947,bet,0,30546795,5009,6432,61864c61d5920d6ea0cad211,1242689674,0,2021-11-06 17:35:35,-1.0000,36.8700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
198953,2021-11-06,198953,settle,0,30546795,5009,6436,61864c81d5920d6ea0cad21b,1242690081,0,2021-11-06 17:36:02,0.4000,34.8700,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
198958,2021-11-06,198958,bet,0,30546795,5009,6440,61864c9bd5920d6ea0cad224,1242690564,0,2021-11-06 17:36:34,-1.0000,35.2700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
198964,2021-11-06,198964,settle,0,30546795,5009,6443,61864cb4d5920d6ea0cad22d,1242690910,0,2021-11-06 17:36:53,0.8000,32.0700,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
198970,2021-11-06,198970,settle,0,30546795,5009,6446,61864ccad5920d6ea0cad236,1242691157,0,2021-11-06 17:37:14,3.0000,33.8700,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
198985,2021-11-06,198985,bet,0,30546795,5009,6455,61864d18d5920d6ea0cad24e,1242692454,0,2021-11-06 17:38:32,-1.0000,42.2700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
198991,2021-11-06,198991,bet,0,30546795,5009,6461,61864d35d5920d6ea0cad25a,1242692974,0,2021-11-06 17:39:02,-1.0000,36.2700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
199006,2021-11-06,199006,bet,0,30546795,5009,6470,61864d81d5920d6ea0cad272,1242694156,0,2021-11-06 17:40:18,-1.0000,38.0700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
199012,2021-11-06,199012,bet,0,30546795,5009,6473,61864d97d5920d6ea0cad27b,1242694524,0,2021-11-06 17:40:40,-1.0000,40.0700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
199019,2021-11-06,199019,bet,0,30546795,5009,6477,61864dc4d5920d6ea0cad286,1242695342,0,2021-11-06 17:41:25,-1.0000,41.8700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
199025,2021-11-06,199025,bet,0,30546795,5009,6482,61864decd5920d6ea0cad291,1242696024,0,2021-11-06 17:42:05,-1.0000,50.0700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
199031,2021-11-06,199031,bet,0,30546795,5009,6487,61864e1ed5920d6ea0cad29c,1242696914,0,2021-11-06 17:42:55,-1.0000,48.0700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
199044,2021-11-06,199044,bet,0,30546795,5009,6495,61864e5dd5920d6ea0cad2b1,1242697977,0,2021-11-06 17:43:58,-1.0000,45.2700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
199050,2021-11-06,199050,bet,0,30546795,5009,6500,61864e79d5920d6ea0cad2bc,1242698421,0,2021-11-06 17:44:26,-1.0000,42.2700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
199067,2021-11-06,199067,settle,0,30546795,5009,6511,61864ed4d5920d6ea0cad2d8,1242699950,0,2021-11-06 17:45:57,0.8000,40.0700,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
199073,2021-11-06,199073,bet,0,30546795,5009,6516,61864ef5d5920d6ea0cad2e3,1242700538,0,2021-11-06 17:46:29,-1.0000,37.2700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
199078,2021-11-06,199078,bet,0,30546795,5009,6520,61864f0bd5920d6ea0cad2ec,1242700929,0,2021-11-06 17:46:52,-1.0000,34.0700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
199086,2021-11-06,199086,settle,0,30546795,5009,6525,61864f3bd5920d6ea0cad2f9,1242701705,0,2021-11-06 17:47:40,0.2000,28.6700,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
199092,2021-11-06,199092,bet,0,34015010,5011,2871402388,2871402388_bet,1242786367,0,2021-11-06 19:20:10,-4.0000,297.1200,2,2,Y,执行 : PointInout 失敗: 此筆交易錯誤或未完成 结果 : This game is not open  代码 : 9201,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
199099,2021-11-06,199099,bet,0,33453951,5011,2871711345,2871711345_bet,1242859257,0,2021-11-06 20:35:43,-0.5000,0.6000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
199103,2021-11-06,199103,bet,0,34426116,5011,2872043707,2872043707_bet,1242940785,0,2021-11-06 21:49:52,-4.5000,0.7000,2,2,Y,执行 : PointInout 失敗: 此筆交易錯誤或未完成 结果 : This game is not open  代码 : 9201,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
249133,2021-11-24,249133,bet,0,35097806,5009,5,619d1436d5920d6ea0cbdc13,1261555749,0,2021-11-24 00:17:59,-100.0000,14910.0000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249138,2021-11-24,249138,bet,0,35097806,5009,10,619d1448d5920d6ea0cbdc1d,1261556025,0,2021-11-24 00:18:17,-100.0000,14410.0000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249146,2021-11-24,249146,bet,0,35097806,5009,18,619d1464d5920d6ea0cbdc2d,1261556323,0,2021-11-24 00:18:44,-100.0000,13610.0000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249152,2021-11-24,249152,bet,0,35097806,5009,24,619d1475d5920d6ea0cbdc39,1261556482,0,2021-11-24 00:19:03,-100.0000,13010.0000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249159,2021-11-24,249159,bet,0,35097806,5009,31,619d1492d5920d6ea0cbdc47,1261556889,0,2021-11-24 00:19:30,-150.0000,12110.0000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249165,2021-11-24,249165,bet,0,35097806,5009,35,619d14a3d5920d6ea0cbdc51,1261557153,0,2021-11-24 00:19:53,-150.0000,11570.0000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249171,2021-11-24,249171,settle,0,35097806,5009,40,619d14b5d5920d6ea0cbdc5c,1261557315,0,2021-11-24 00:20:06,180.0000,10670.0000,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249184,2021-11-24,249184,bet,0,35097806,5009,50,619d14c8d5920d6ea0cbdc73,1261557564,0,2021-11-24 00:20:25,-150.0000,10355.0000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249190,2021-11-24,249190,bet,0,35097806,5009,54,619d14cfd5920d6ea0cbdc7d,1261557671,0,2021-11-24 00:20:32,-150.0000,10580.0000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249200,2021-11-24,249200,bet,0,35097806,5009,62,619d14e1d5920d6ea0cbdc8f,1261557885,0,2021-11-24 00:20:50,-150.0000,11480.0000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249214,2021-11-24,249214,bet,0,35097806,5009,74,619d14f3d5920d6ea0cbdca9,1261558111,0,2021-11-24 00:21:07,-150.0000,10040.0000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249223,2021-11-24,249223,bet,0,35097806,5009,82,619d14fed5920d6ea0cbdcba,1261558279,0,2021-11-24 00:21:18,-150.0000,8930.0000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249228,2021-11-24,249228,bet,0,35097806,5009,85,619d1505d5920d6ea0cbdcc2,1261558354,0,2021-11-24 00:21:25,-150.0000,8570.0000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249237,2021-11-24,249237,bet,0,35097806,5009,94,619d1512d5920d6ea0cbdcd4,1261558598,0,2021-11-24 00:21:38,-150.0000,7220.0000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249242,2021-11-24,249242,bet,0,35097806,5009,99,619d1518d5920d6ea0cbdcde,1261558691,0,2021-11-24 00:21:45,-150.0000,6470.0000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249249,2021-11-24,249249,bet,0,35097806,5009,106,619d1526d5920d6ea0cbdcec,1261558855,0,2021-11-24 00:21:59,-150.0000,5420.0000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249256,2021-11-24,249256,bet,0,35097806,5009,113,619d1531d5920d6ea0cbdcfa,1261559007,0,2021-11-24 00:22:09,-150.0000,4370.0000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249261,2021-11-24,249261,bet,0,35097806,5009,116,619d1538d5920d6ea0cbdd02,1261559081,0,2021-11-24 00:22:16,-150.0000,5600.0000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249275,2021-11-24,249275,bet,0,35097806,5009,127,619d1548d5920d6ea0cbdd1b,1261559330,0,2021-11-24 00:22:33,-150.0000,4340.0000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249280,2021-11-24,249280,bet,0,35097806,5009,131,619d1552d5920d6ea0cbdd24,1261559456,0,2021-11-24 00:22:42,-150.0000,4190.0000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249294,2021-11-24,249294,settle,0,35097806,5009,142,619d1579d5920d6ea0cbdd3d,1261559989,0,2021-11-24 00:23:22,60.0000,3020.0000,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249305,2021-11-24,249305,bet,0,35097806,5009,152,619d1590d5920d6ea0cbdd52,1261560369,0,2021-11-24 00:23:44,-150.0000,2000.0000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249311,2021-11-24,249311,bet,0,35097806,5009,157,619d1598d5920d6ea0cbdd5d,1261560541,0,2021-11-24 00:23:52,-150.0000,1370.0000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249326,2021-11-24,249326,settle,0,35097806,5009,168,619d15aed5920d6ea0cbdd77,1261560823,0,2021-11-24 00:24:15,90.0000,230.0000,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249332,2021-11-24,249332,bet,0,27517340,5009,3,619d1accd5920d6ea0cbdd84,1261578119,0,2021-11-24 00:46:05,-2.4000,732.4000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249339,2021-11-24,249339,bet,0,27517340,5009,7,619d1aedd5920d6ea0cbdd8f,1261578528,0,2021-11-24 00:46:37,-2.4000,734.8000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249347,2021-11-24,249347,bet,0,27517340,5009,14,619d1b13d5920d6ea0cbdd9e,1261578915,0,2021-11-24 00:47:15,-2.4000,722.8000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249353,2021-11-24,249353,bet,0,27517340,5009,20,619d1b37d5920d6ea0cbddaa,1261579408,0,2021-11-24 00:47:51,-2.4000,708.4000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249358,2021-11-24,249358,bet,0,27517340,5009,25,619d1b49d5920d6ea0cbddb4,1261579639,0,2021-11-24 00:48:10,-2.4000,696.4000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249364,2021-11-24,249364,settle,0,31813270,5011,2893647481,2893647481_settle,1261643250,0,2021-11-24 02:42:59,0.0000,18.8700,0,2,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249370,2021-11-24,249370,settle,0,31813270,5011,2893659690,2893659690_settle,1261649446,0,2021-11-24 02:57:05,0.0000,18.8700,0,2,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249385,2021-11-24,249385,settle,0,31813270,5011,2893684155,2893684155_settle,1261658055,0,2021-11-24 03:19:02,0.0000,18.8700,0,2,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249391,2021-11-24,249391,settle,0,31813270,5011,2893687618,2893687618_settle,1261663221,0,2021-11-24 03:32:37,0.0000,18.8700,0,2,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249403,2021-11-24,249403,bet,0,35142534,5009,9,619d4379d5920d6ea0cbddcb,1261665633,0,2021-11-24 03:39:37,-2.0000,254.7500,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249408,2021-11-24,249408,bet,0,35142534,5009,12,619d438dd5920d6ea0cbddd3,1261665746,0,2021-11-24 03:39:58,-2.0000,262.7500,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249417,2021-11-24,249417,bet,0,35142534,5009,20,619d43bdd5920d6ea0cbdde4,1261666050,0,2021-11-24 03:40:45,-2.0000,250.7500,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249420,2021-11-24,249420,bet,0,35142534,5009,23,619d43d0d5920d6ea0cbddea,1261666151,0,2021-11-24 03:41:05,-2.0000,244.7500,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249434,2021-11-24,249434,bet,0,35142534,5009,35,619d43fcd5920d6ea0cbde04,1261666409,0,2021-11-24 03:41:48,-2.0000,228.7500,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249441,2021-11-24,249441,bet,0,35142534,5009,42,619d4419d5920d6ea0cbde12,1261666604,0,2021-11-24 03:42:18,-2.0000,214.7500,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249455,2021-11-24,249455,bet,0,35142534,5009,53,619d4453d5920d6ea0cbde2b,1261666933,0,2021-11-24 03:43:15,-2.0000,238.7500,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249462,2021-11-24,249462,bet,0,35142534,5009,59,619d446dd5920d6ea0cbde38,1261667094,0,2021-11-24 03:43:42,-2.0000,234.7500,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249469,2021-11-24,249469,bet,0,35142534,5009,66,619d448bd5920d6ea0cbde46,1261667291,0,2021-11-24 03:44:12,-2.0000,220.7500,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249476,2021-11-24,249476,bet,0,35142534,5009,71,619d44a1d5920d6ea0cbde52,1261667414,0,2021-11-24 03:44:33,-2.0000,216.7500,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249483,2021-11-24,249483,bet,0,35142534,5009,78,619d44b6d5920d6ea0cbde60,1261667549,0,2021-11-24 03:44:54,-2.0000,202.7500,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249488,2021-11-24,249488,bet,0,35142534,5009,82,619d44c6d5920d6ea0cbde69,1261667657,0,2021-11-24 03:45:10,-2.0000,198.7500,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249497,2021-11-24,249497,settle,0,35142534,5009,89,619d44dfd5920d6ea0cbde79,1261667791,0,2021-11-24 03:45:35,4.0000,190.7500,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249506,2021-11-24,249506,settle,0,35142534,5009,95,619d44fad5920d6ea0cbde88,1261667965,0,2021-11-24 03:46:02,10.0000,188.7500,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249512,2021-11-24,249512,bet,0,35142534,5009,100,619d450ed5920d6ea0cbde93,1261668081,0,2021-11-24 03:46:22,-2.0000,192.7500,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249519,2021-11-24,249519,bet,0,35142534,5009,106,619d4525d5920d6ea0cbdea0,1261668204,0,2021-11-24 03:46:46,-2.0000,184.7500,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249525,2021-11-24,249525,settle,0,35142534,5009,110,619d453ad5920d6ea0cbdeaa,1261668326,0,2021-11-24 03:47:06,2.0000,186.7500,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249531,2021-11-24,249531,bet,0,35142534,5009,116,619d454bd5920d6ea0cbdeb6,1261668440,0,2021-11-24 03:47:24,-2.0000,178.7500,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249544,2021-11-24,249544,bet,0,35148736,5009,2,619d5e06d5920d6ea0cbdece,1261697975,0,2021-11-24 05:32:55,-2.4000,47.7000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249550,2021-11-24,249550,bet,0,35148736,5009,8,619d5e1ad5920d6ea0cbdeda,1261698060,0,2021-11-24 05:33:15,-2.4000,33.3000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249567,2021-11-24,249567,settle,0,31813270,5011,2893636490,2893636490_settle,1261727585,0,2021-11-24 07:03:23,0.0000,18.8700,0,2,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249573,2021-11-24,249573,settle,0,31813270,5011,2893647481,2893647481_settle,1261731640,0,2021-11-24 07:13:29,0.0000,18.8700,0,2,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249578,2021-11-24,249578,settle,0,31813270,5011,2893648678,2893648678_settle,1261736988,0,2021-11-24 07:26:30,0.0000,18.8700,0,2,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249586,2021-11-24,249586,settle,0,31813270,5011,2893657046,2893657046_settle,1261739378,0,2021-11-24 07:31:33,0.0000,18.8700,0,2,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249592,2021-11-24,249592,bet,0,25038865,5011,2960628468,2960628468_bet,0,1391009146,2021-11-24 07:33:30,-2.5000,204.8200,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249599,2021-11-24,249599,settle,0,25038865,5011,2960628828,2960628828_settle,0,0,2021-11-24 07:33:40,0.0000,194.8200,0,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249602,2021-11-24,249602,bet,0,25038865,5011,2960629113,2960629113_bet,0,1391009342,2021-11-24 07:33:47,-2.5000,192.3200,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249609,2021-11-24,249609,settle,0,25038865,5011,2960629577,2960629577_settle,0,1391009490,2021-11-24 07:34:02,0.5000,183.3200,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249616,2021-11-24,249616,bet,0,25038865,5011,2960630599,2960630599_bet,0,1391009764,2021-11-24 07:34:30,-2.5000,208.3200,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249621,2021-11-24,249621,settle,0,25038865,5011,2960630773,2960630773_settle,0,0,2021-11-24 07:34:40,0.0000,201.8200,0,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249635,2021-11-24,249635,settle,0,25038865,5011,2960631471,2960631471_settle,0,1391010073,2021-11-24 07:35:02,2.0000,186.3200,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249640,2021-11-24,249640,bet,0,25038865,5011,2960631832,2960631832_bet,0,1391010166,2021-11-24 07:35:12,-2.5000,183.8200,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249654,2021-11-24,249654,settle,0,25038865,5011,2960632562,2960632562_settle,0,0,2021-11-24 07:35:35,0.0000,166.8200,0,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249663,2021-11-24,249663,bet,0,25038865,5011,2960633066,2960633066_bet,0,1391010556,2021-11-24 07:35:51,-2.5000,157.8200,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249668,2021-11-24,249668,settle,0,25038865,5011,2960633350,2960633350_settle,0,0,2021-11-24 07:36:02,0.0000,154.3200,0,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249677,2021-11-24,249677,settle,0,25038865,5011,2960633824,2960633824_settle,0,0,2021-11-24 07:36:16,0.0000,144.3200,0,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249682,2021-11-24,249682,bet,0,25038865,5011,2960634260,2960634260_bet,0,1391010845,2021-11-24 07:36:26,-2.5000,139.8200,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249689,2021-11-24,249689,settle,0,25038865,5011,2960634751,2960634751_settle,0,0,2021-11-24 07:36:41,0.0000,130.8200,0,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249696,2021-11-24,249696,bet,0,25038865,5011,2960659248,2960659248_bet,0,1391018384,2021-11-24 07:48:36,-2.5000,213.8200,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249707,2021-11-24,249707,settle,0,31813270,5011,2893682120,2893682120_settle,1261747468,0,2021-11-24 07:50:25,0.0000,18.8700,0,2,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249713,2021-11-24,249713,settle,0,33444694,5011,2891295231,2891295231_settle,1261787474,0,2021-11-24 09:07:23,0.0000,0.4900,0,2,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249718,2021-11-24,249718,settle,0,31813270,5011,2893644958,2893644958_settle,1261944419,0,2021-11-24 11:46:26,0.0000,18.8700,0,2,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249724,2021-11-24,249724,settle,0,31813270,5011,2893653558,2893653558_settle,1261955648,0,2021-11-24 11:59:30,0.0000,18.8700,0,2,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249730,2021-11-24,249730,settle,0,31813270,5011,2893654669,2893654669_settle,1261960005,0,2021-11-24 12:04:31,0.0000,18.8700,0,2,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249745,2021-11-24,249745,settle,0,31813270,5011,2893686669,2893686669_settle,1261987542,0,2021-11-24 12:36:24,0.0000,18.8700,0,2,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249751,2021-11-24,249751,bet,0,22765542,5009,3,619dc3b1d5920d6ea0cbdf03,1261996606,0,2021-11-24 12:46:42,-5.0000,1291.6000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249766,2021-11-24,249766,bet,0,22765542,5009,12,619dc401d5920d6ea0cbdf20,1261997821,0,2021-11-24 12:48:01,-3.5200,1261.6000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249772,2021-11-24,249772,bet,0,22765542,5009,17,619dc418d5920d6ea0cbdf2b,1261998167,0,2021-11-24 12:48:24,-3.5200,1247.2000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249779,2021-11-24,249779,bet,0,22765542,5009,23,619dc432d5920d6ea0cbdf38,1261998592,0,2021-11-24 12:48:51,-3.5200,1228.0800,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249787,2021-11-24,249787,settle,0,31813270,5011,2893640243,2893640243_settle,1262179064,0,2021-11-24 16:21:28,0.0000,18.8700,0,2,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249793,2021-11-24,249793,settle,0,31813270,5011,2893649672,2893649672_settle,1262190351,0,2021-11-24 16:34:22,0.0000,18.8700,0,2,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249798,2021-11-24,249798,settle,0,31813270,5011,2893659690,2893659690_settle,1262192011,0,2021-11-24 16:36:27,0.0000,18.8700,0,2,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249801,2021-11-24,249801,settle,0,31813270,5011,2893659690,2893659690_settle,1262192487,0,2021-11-24 16:37:03,0.0000,18.8700,0,2,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249815,2021-11-24,249815,settle,0,31813270,5011,2893681153,2893681153_settle,1262209616,0,2021-11-24 16:57:25,0.0000,18.8700,0,2,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249822,2021-11-24,249822,settle,0,31813270,5011,2893687618,2893687618_settle,1262221857,0,2021-11-24 17:11:58,0.0000,18.8700,0,2,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249829,2021-11-24,249829,bet,0,31570504,5009,358,619e192cd5920d6ea0cbdf3e,1262298168,0,2021-11-24 18:51:24,-0.6000,0.8000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249836,2021-11-24,249836,bet,0,31570504,5009,362,619e1b98d5920d6ea0cbdf4b,1262305987,0,2021-11-24 19:01:44,-1.2000,69.3200,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
249843,2021-11-24,249843,bet,0,31570504,5009,369,619e1bc6d5920d6ea0cbdf59,1262306539,0,2021-11-24 19:02:31,-1.2000,60.9200,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:38
